company,category,date,title,summary,source,url
Issuer B,Company News,2026-04-08,"Capital One pushes deeper into AI, business payments - American Banker",,American Banker,https://news.google.com/rss/articles/CBMihwFBVV95cUxNS29mbHU1SV91NUFzNFNpWHhBcGxJZUNHQ1BNZER2MzBDbjBRcFJqNHN5LTNxZVVlUVRjYXdkc3oteWlIT3JRRzJCLVlfc0VoTDF4YUUtZF9tTGJFakRkbk5uOU94NUNVeTBNNU4yTW1DWWYtcmd2M25XbE1CYXpuLXdwUkIxazA?oc=5
Issuer B,Company News,2026-04-08,"Capital One Acquires Brex, the Fintech Company, for $5.15B - Upgraded Points",,Upgraded Points,https://news.google.com/rss/articles/CBMiakFVX3lxTE5kMk0zcWFNOXBWVEd0QzdCNUlyWXlrbTJiSWxHTFo0ODkwWkhaMWR2bVNNM3EyMl9QVlZvTExWbmN6dE9UeVVCUDFtZTIwNDJFZVNIQ0pCUEdLSjBYQldaa25kLTEzaWNTMGc?oc=5
Issuer B,Company News,2026-04-08,Capital One Financial (COF) Receives a Buy from Goldman Sachs - The Globe and Mail,,The Globe and Mail,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQNV90QjVRdlVkT2ZBQ0syc0xYdnJtUEVVSkFqNEVIZmgxR0hjUld6dUh5V1ZSc3F0cUNFSHBrQjBzZ3dfQnVnT0xZaW1vazlab2ViTHhiMVVqTWtjbTdFU0FwNkphcEM5S3NncndnOFBPdEpBMW9VMlpTZ0lpWVpiUlVxNWlWZ01nMEhqRTJRN2xGRkpRVkVlcU85YlF1RXhXTUpzODVIdGVRWTRFZHBjVzBfV1EwUFFtVzhkM1hPajd4Z1RCUG93cVZSWlNLZTdxRHBZUTA4T1phWG8?oc=5
Issuer B,Company News,2026-04-08,"Ovechkin may be wrapping up career with Capitals, Gulitti says - NHL.com",,NHL.com,https://news.google.com/rss/articles/CBMipwFBVV95cUxNMWpFdFREOGxYaGJLTXRESGNxLTNaN3pROGJtb3pJU0tWYnR3T2x5TldlNGZLb1VDaUtKUXA2RFUyOUIyVTJwclRiTWlyRnNhS2VRN2l0MEsyY2w4WHhtUnUtaUNUZUJBSXVTYTJjdEo3UUNGOW55VjVPX3dDdkZrWUVvUEQzZUVobk1LVGEzd29uZG1DUjRNbVRFQi0yaW54a3ZLRmZ0aw?oc=5
Issuer B,Company News,2026-04-09,Capital One Financial raised to Buy-equivalent at J.P. Morgan amid expected acquisition synergies (COF:NYSE) - Seeking Alpha,,Seeking Alpha,https://news.google.com/rss/articles/CBMizgFBVV95cUxQQTQ4ZGI4ZFZHUDJVaktSajNyalhXZGp5cWdMQkRhOVowb2ZZcEFJQVd5MThhT283Wlo1QllORUR2ZEkwY3ZiU0tWQWpqTDA4cGl1SUE3YWJabERFMkFLZ09ZTGhXVmZuTFdYYXdIdEhJZFVQZmxMdnJlOTV6ZWpGSGl3RkRZeEVIanBEcVRtOUdtekJ4b0U2WDQzUmR5NVNidVc2QThISkc5amw1eWNIQWtuN2xJUkRUNmtZWFNWTzFnUVhxaVpIUzM4UWdtZw?oc=5
Issuer B,Company News,2026-04-09,"Capital One Completes Brex Buyout, Boosts Digital Payments Strategy - Yahoo Finance",,Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxOcUQ5dWI0UkVXM01UeDBTUVFFampXN0t4a05iYVM3YU1aXzlCV25PX2U0bHpQOXhqTHd6YnJYVG5KYU9wWFpuWmYzbVVnM0Q0cFNZQWtLbnRuRTlUSlZkQ2RXUDV4VExObExpaEtGWGtQYkZDYUdNYl9tdmxhZGhoNktWOEFQeWNwZExaYkwyVXZoUEZYcFZjREktcWxOLUk?oc=5
Issuer B,Company News,2026-04-09,List of 25 Acquisitions by Capital One (Apr 2026) - Tracxn,,Tracxn,https://news.google.com/rss/articles/CBMiqwFBVV95cUxPc2wtMFJ1X0NpcDJpeFozZXhPMmtUT2dVVEoxaGdXQ0c5ZlI2Z0pyTUk3a1AxZllEcGFLb0QtNkE1RG11anpEWUZUbmZaUFhKRThwX3oybVRtdXRPcnBiUEU3S29xUE9kczdveEh2Q3k4Vlh5U0M2cVJQZzA5dXNtMGowMUZ0Z2Z4QmFyRXQ0Qm9oV1BDU2l4cU1ZUnZGTnBPd0stbHdLYmg3YjQ?oc=5
Issuer B,Company News,2026-04-09,AEVEX Corp. Launches Initial Public Offering - citybiz,,citybiz,https://news.google.com/rss/articles/CBMiigFBVV95cUxNUXIxZF94MEkxMmpiNlFUa215TlMxZ1NoUFlkNmVZcFZ4ZEJ2RmNKQ1Q3R3cwR1h1RVNSSTdRMWNhUkN0RjRkTUc3NnJBY3luYlpIZ2xhbV9LR2E4aFhLWlRQcW9TMlVKMTZpUUdYUTRiVl84UERNVmkzUVlLaTdsaHNpQXloQlRoZ3c?oc=5
Issuer B,Company News,2026-04-10,Capital One Completes Brex Deal To Deepen AI Driven Business Banking - Yahoo Finance,,Yahoo Finance,https://news.google.com/rss/articles/CBMinAFBVV95cUxQaU9KUkhfZGxKV1NqUEdCSGQ2M1pfY1RJVlN6TWo4SEpHaW5kb2hXdWwxaHA3dV92UlNuOUs5amVEYWl2QjFWTy1hNzlpd3RWa0tXMTVfRWlzeS1kZEtKR2dTTjNZRGZVc0YwRVlrVnBhYzdJZk5pc0h5SkJXVmZIX0ZQb1VRckpaRnBWaDJJTUZMNXRKUmF3aVNEeVc?oc=5
Issuer B,Company News,2026-04-10,OKC Thunder Make Shai Gilgeous-Alexander Announcement Before Nuggets Game - heavy.com,,heavy.com,https://news.google.com/rss/articles/CBMimAFBVV95cUxNR0JMdTFLU281WXFUeGx0UHpfVU1JYkRFX3J2a0hsY0pXMlR1Z1pIRXJ0eWhGSXFaOHp4SGxNR19yYTRrN1Y4VFZmaDhoZTBfWExYdXk0TEQ0dk13b0JVVVNScC03aFprdjE1eGdjcDVubVRmZU9fUDVGR1R4UDBRY2FybEFEcXRic3Y5SUkwX09iSml0WC1FVg?oc=5
Issuer B,Company News,2026-04-10,Barron Trump has a new venture — with a South Florida man vibe - Miami Herald,,Miami Herald,https://news.google.com/rss/articles/CBMif0FVX3lxTE42WW8tT1FwcmEzaXRQbzZGR0MwS3BLZTdsQmlkUkhiSWNDeHJ6MlZDUldHX2EyUHpVVTVxemVqbkpaWG1mclJoUFZYbjVLX053elB3UXc1M0NUS1p6VUZXbFcxcjFoaGtOeFlmUWJZc09uYVkwU1F3aV9WbmxSSVHSAX9BVV95cUxNb0FGLVJvQk42T2VLR0Y2UVhUS3BYV2ZfeXZ1cmRtemc2Q1FGRFljUUY3OWpqZ2ZLUzNWbXFwWVo3VTJoaUQtN2JjVnVjOUdjZ3FfQjM0WU93bUtadVRMc0hVbURCQWZnaGRYYlVLQVc5SzUxMVhldXNlMFhXUTRJ?oc=5
Issuer B,Company News,2026-04-10,New Orleans Pelicans Make Zion Williamson Announcement Before Celtics Game - heavy.com,,heavy.com,https://news.google.com/rss/articles/CBMioAFBVV95cUxQM0NtckdPWDhOSm52X2VsYUR2blM2ZXpOSHk4WU54NGQyeEQ2OE5ydnRTbU5vNnJ1dU9VWWdEVGtnSlJyUzV5T2VybmFHdjVyNy1EZ1pNN09WejVBb3FnaEYxYk9JR01TbjBjTk9iaTY2SUFGbjZwOVF0T2toZHB4ZGVMUU13ZUxrNHlFYlF2bUp4VG9Fd3lIX2xhZTZoRUdz?oc=5
Issuer B,Company News,2026-04-11,Jim Cramer Recommends Capital One for “Broader Scale and a More Durable Credit Card Franchise” - Yahoo Finance,,Yahoo Finance,https://news.google.com/rss/articles/CBMinwFBVV95cUxNWVJKQUN4Uklfd21PTFNwcXVhdm10dHZLT2hFYTdMMGwyUVYtOTRkZm8tMzhFVTRLc2ROTGVjalByYjc4MDNiaVd1c0tNdmNrRzdYQ1lHbkdtQWdMc1czT0lCTE9tSGtYSHgzQUNGdW1scU1DRXppekFPMmdVVUdZOUNTNWVmbjUyNEJsMVEyWF9XOHg5SGpWRG9VNjNpNlU?oc=5
Issuer B,Company News,2026-04-11,Capital One: $5.15 Billion Acquisition Of Brex Completed To Expand AI-Native Business Payments Platform - Pulse 2.0,,Pulse 2.0,https://news.google.com/rss/articles/CBMivgFBVV95cUxNYjlyLTV4NU5TUUxSQ2NmMFotUlpKeWV4bVh3QWZpZ1dLRElqSmE4M1VWTHozdGdjRnNqUWxiS21lendBSGZTQ0lqdTJ4dEdGbU1WSWQyTnlMNU5OQ1ZGMXVIT1Z5RGJqSEEtUzRVSXI4dlpadFBrSlZUeG1uWXlaZTBGOGd1YWU3OUdhMG1KcnZOSllJeVdXR0VvaV81cGtGS29CS3prNzBGdXpVM09tclZYaGNWMnBHQ0IyeDhR0gHDAUFVX3lxTE43bmRFSk12VkZuMUFZOXQyak1xbTlrX1VSeUVZclJzMVFlUDdjVXZwZFVtckhDSU9qZXhSc1dyX1h6M2dEYm5FajBES3BaZHZ4Zk01OVlvb0lwRi1EN25LY193X3UyWkIyOFRhMXhRRGF6NmhCZEVkZjlPTmdnVkd2MDVQMUp3QUxrMVRDcHJ5SUFLaFpRRlRQMHhkbXd4b3E1ZGc4dF9pVXlmeXlmeHFqRHNXUzZtZUZRb3kwbi1pM0tXRQ?oc=5
Issuer B,Company News,2026-04-12,"Capital One: Discover Drag, Subprime Stress, Hold (NYSE:COF) - Seeking Alpha",,Seeking Alpha,https://news.google.com/rss/articles/CBMikAFBVV95cUxNdDlzTjBGYjRpdldzZUJENTlJV29lRUg0NGdDODB3bG91UnBYOEpKRXVhaVZEaG5nUDhtTGpIMk5WRmdmMkpRMHZScU9GZlM0NFlqR19ZUnhkd1hxRTZpYno3VFFKT0dxTkNHTmZJalphWFBiS3BoNjlTbDgzbF8ydlhjUWMxYnQ3S1ozZERaS1c?oc=5
Issuer B,Company News,2026-04-13,"Delta unveils new suite design, posh plane; plans upgrade for old, dated cabins - The Points Guy",,The Points Guy,https://news.google.com/rss/articles/CBMimwFBVV95cUxOTUlTeUxGa3llWDhsSFpCRFpMTno1OGdzM1FzS2tLZG5BMEJPT3Vpa0VJVGFBT1dZeTF5S3QzdnVrMTJWOTlEWFd1dVpHbGdGQTBkOGpqNFRHWGN3a3duQTNybUpZeXllajVLWVVkTC1EN1ktSV8zdUtGVXlyd2tTcVg0eTZOMUhoZmEyRGZTN0JGVkN0VGxUd3NNSQ?oc=5
Issuer B,Company News,2026-04-13,Capital One: A Payments Platform Hiding Inside A Bank Stock (NYSE:COF) - Seeking Alpha,,Seeking Alpha,https://news.google.com/rss/articles/CBMioAFBVV95cUxQR01JVEZHT2I5TFE3M0xRTTloZ04yaDZ0U3hWaldZbU85WVczdVM0UENiZW9iV1JCNnlDX214TGEyXzVwV0pUQUZOLVFnVHRhVlVrbU1QbkZZc3J2ZHBYTF9lZWk1aGhkVkFLU1doM29MR0pXT2lKNFp1TnRONGs1VXRCaWhRUVJqMlRURU9PRmdBNzJBbVFFQXgwSDJENkZh?oc=5
Issuer B,Company News,2026-04-13,sombr Announces Dates For 2026 North American You Are the Reason Fall Arena Tour - Billboard,,Billboard,https://news.google.com/rss/articles/CBMimwFBVV95cUxNOGkyUlEzOHR2dXpMckFmbWJNaGExcVAzTlByNV8wamJzajhqX2RPcm9XaW51Y2FxbC1XYkt6cUpyQjBjNVNCY1FMZ1RnMEZTV2VucnExOE1aU3ltN09meWFiVHVOSzNTYmhLVHhqb1d1R2Vzd2dZUlMyYnJDV2gwTy12dTY2Q1hTUXNOYVNJVXVTeHkyUm52aGYwZw?oc=5
Issuer B,Company News,2026-04-14,"Capital One closes Spark Miles, launches Venture Business - The Points Guy",,The Points Guy,https://news.google.com/rss/articles/CBMie0FVX3lxTE5LZFcwUC1saTRpMTIzRlo5d1hSbTBWOEpISmllRV9DN3l2WC1Yc3lSOWZ4T2luMjVwWmU0UVlVNFZWUFl2WDgtVG5TenVlSWtzaFVjVDRiS2FmUl80eXhZRUtXcldBb1dfZFAyVVR4WnZETkplUF9GcWdzWQ?oc=5
Issuer B,Company News,2026-04-14,Current Capital One Venture Business welcome bonus offer - The Points Guy,,The Points Guy,https://news.google.com/rss/articles/CBMiiAFBVV95cUxOUHg2QjNSSmhuUUZ5bnlNNmZyTVVzU1Uwc2lOSUgtZWVZZjF6LTdwNE1pT1BwSDV0OVkzVWpUWUJWa2pPMkgxTU9TRU40MXc4TDFobkM0Qll4cjJKZ29WT2VPekVyelNxcllmbFpWRVhUYW9pcnExdmxPQ05kQld5blE0Ync3Yzhn?oc=5
Issuer B,Company News,2026-04-14,"Capital One Dining Launches Bordeaux, Murder Mystery Events - Upgraded Points",,Upgraded Points,https://news.google.com/rss/articles/CBMie0FVX3lxTE9TbGx2d3pvak9LSWxBX0Z2eklYeWJMWkhtSmZVTnlKdWZNY2ZoZE1NVmlGRGF5NDNlSUctTk9DZGhkb0lBakZkR2lsY3dNYmdxMWQ2TXcyWkZrQmpYZXFwaUEzOFpWNGY0Q1ZaemE1RXBoeDNvdFdfT2ZXVQ?oc=5
Issuer B,Company News,2026-04-14,Capital One Spark Miles for Business: Simple rewards for business owners - Yahoo Finance,,Yahoo Finance,https://news.google.com/rss/articles/CBMivgFBVV95cUxNY0FZSDFWUG0wSWhLbDlXRktGc2tJbWM1aUpYTkJjYUVuUnhOX3FFQTJxY1BlWjV5TnhKYVVLOEROQW9rMS1KMjNtbmpvc1NWVGIxMzh6TzJkdXpLY2hLeDN3NWIzRU5qLWtqZng3WFJMdXNMaGNqTkxFUm9zT1hndmplM3EwVHdBTGcwTmtUMUdCZEhfNEVDOGMzUVVlczNJUG5IcXgyX3VrdklGcDhoY2JFWlZfWkhzeEktOG13?oc=5
Issuer B,Company News,2026-04-14,Capital One introduces Venture Business and VentureOne Business cards - MSN,,MSN,https://news.google.com/rss/articles/CBMi4wFBVV95cUxNYy1vWU1KWVhmUlhqSXNxd00teGhxVDNDLVNLQTJfUHJUUmlLamcwd2hmRzZuQUp5c1dZelhyS0g0UGxnUFZ3VlBXcWF5VnE0UzZSek1JVm1UWVlHN0ZmLUpxaGJtajlIbEllejJTYndabllSaHJ3eDM2LURoS1I4VV9TVlhYSklNNDBDWDY4V0dWV1pEOGs2eUVzU0pJMWZza2NzbWM4TTlqaE9nMi1EMF9kbE1ycXVlOFQ5bUlXLTVkU2ZpVnhUbUh0TTA2SENOY3hTeFEwNHh2S2pNVXdaNXNaUQ?oc=5
Issuer B,Company News,2026-04-14,CFP Unveils Refreshed Brand Identity and Logo System - College Football Playoff - Official Athletics Website,,College Football Playoff - Official Athletics Website,https://news.google.com/rss/articles/CBMibEFVX3lxTFBzSFRFOWlWUXVWNDJ5d2paaG1aWXptMGJ6cFVFaG8yZm4wdUJQVXk5MGFMUXQ5VC05UjVQVjZnODFKQ0ZQRXpiTmxPM0M5YnI2Z0puWnIxS2EzZE9pNXI5d1lvR29rUk1CZ1BpLQ?oc=5
Issuer B,Company News,2026-04-14,BlueFive Capital makes Board appointments at BlueFive Leasing - ZAWYA,,ZAWYA,https://news.google.com/rss/articles/CBMixwFBVV95cUxNcnZuRGZpLXVzNDF2VnpHTHBFUl9sNlZNdzlfRHZOQ1V3TWdCMkdVUkVGS3FGeDFvR0t4NmdGRE9VbU1VbEYwWmVHM2MtTHFWX2NaYTJyNGJxQmg5TWhSQzlNQ2ZuNWhSd2NWMXBiQVA5bEhiVjJqSE9Sb21RVTk1Xzh4RjBSUzc4TUtPcnNqMjViMGd2YWRXMFZ2SnVnX1NOV0kxVHZ0Nm9TajdZb19JSzdxZ2hPTzdVT0NNUXhTN2V6NGpTVFNF?oc=5
Issuer B,Company News,2026-04-15,"Capital One launches new Venture Business card with limited-time 150,000-mile welcome bonus - Yahoo Finance",,Yahoo Finance,https://news.google.com/rss/articles/CBMisAFBVV95cUxNUjUxQnVMQWFOUU4tZEZlVEM3WFEzaVdpa1dwZEdGTlVXcWJZV2g5WUtyZGFsRk1HcWYtVlpyeEJNU0VGTkt4Vmo0ZzlEczQwUjQ5SFpDbWZ2N3JiRjA5OG1mLWNHQ3dlN1JSMnVPYnJKYVM4VGxGZDhIbG1yV2VzUFVKZW5TY0ZjTFcxb1dkdDJsb1Rfb1FUUkJ3M3M1bjgxRlFMVWxyRXZlcmNscTZpRA?oc=5
Issuer B,Company News,2026-04-15,Capital One Philippines secures 2nd place as one of the country’s great places to work - LionhearTV,,LionhearTV,https://news.google.com/rss/articles/CBMivgFBVV95cUxPOXhSQTg5UFgyek5TOEs2UVJ6N25LaXFnd0IxRHJSRFh0bmpNNkpERnc0OXN5LWw1Z1NHOVdvWUtUSk1yYXFVVm85eE1aWlo3akRRZ2VtZTZRNXZCWHJuZGUxdEZJOUJ3bVMzYUZ3cTdOblZzRXBMUXBlNC1MQWlzNEEwUDhMOHF1YnlwT0RyZndSWXZ4cWJYb2hoelVFLW1NZ0lOUl9QYVhraHM4LVJQZThQTHMzaFh3NzZnNDRB?oc=5
Issuer B,Company News,2026-04-16,"Trae Young Family Foundation Announces $100,000 in Donations to DC Cap and DC Central Kitchen - NBA.com",,NBA.com,https://news.google.com/rss/articles/CBMifEFVX3lxTFBwZ2FfRC10NWlsSUU5Sm1xWTlVeDl5MU5EZVMwVi0zRGxEem9Va3BjNVowYllES1NyWWs2RERwTjBYU0lzMU1lMGVJc3Z5RDB0WTNvektuZHFqSEtFV25iU1ZFV1NtYm52QVBobUJvcFZDSS1lbExuX09lLWg?oc=5
Issuer B,Company News,2026-04-17,"Capital One Introduces Another ""Come Out Ahead"" Card with a Massive Early Spend Bonus - Eye of the Flyer",,Eye of the Flyer,https://news.google.com/rss/articles/CBMihwFBVV95cUxObGxCaGNnYUtyQnhtWXBZUzQ5WW96UXhIb0VFb2Nza2NzdzZFYy1IS3BHU2FJNEpXNDNNTzd4ekF6MUo0RDVxZmVHNEVPOV8zRmlRaWxMSG5Rd2N3QkRqeHV6dkFlVkdBeE1TUGJPYWNWcXN1eGFFSHJOZEhFczFWeWw1NnZnMjg?oc=5
Issuer B,Company News,2026-04-18,Capital One Introduces In-Store Offers for Cash-Back at Physical Retailers - Upgraded Points,,Upgraded Points,https://news.google.com/rss/articles/CBMibEFVX3lxTE41SDFWVmppNGRsTk4wRi1jNWdOdUkydHplY3lvREd6VS12d2lHTEhfWWRReVd1Q0RXMmlmdFgybWlfdjFzcXdaRzFqU3M1T0JncFRFSE1CR0lncm1ROUhVS0ZVNnZpaDJxNzlhNw?oc=5
Issuer B,Company News,2026-04-18,How The Investment Story For Capital One (COF) Is Shifting On Analyst Cuts And Brex Deal - Yahoo Finance,,Yahoo Finance,https://news.google.com/rss/articles/CBMingFBVV95cUxPc0djMEZRWEVzYnFfYzE2ZmMzVDJ4WmxsM3FEWDc2UWN3WlRqMkQtTVQ3VVFGZFNGeTFjMWN4blFpYWg3bW05VDJhU3JLcFVCX1NlVThEX0pwNUY1MFE1NmdDVTVBSHBpUU54bTR4bUwtTUZVR0lhdEIxRkFQbXJUWEtxU21sOEZIUm1kOWdKRkNUTzhBRGtOZGZHbVUtQQ?oc=5
Issuer B,Company News,2026-04-18,21-Year-Old Music Prodigy Sofia Isella Releases Bold New EP 'Something Is a Shell' and Launches Massive World Tour - That Eric Alper,,That Eric Alper,https://news.google.com/rss/articles/CBMi6gFBVV95cUxPS0pMdGlOTDZvVTRFcmVQYjVPV3lvZnIwNzIwZUFoTXJEWDEzR2FEajJBdno3ODhveUZWN0EzYkdmVDFiVVREX1ptWFR5clBLTmVjbHQyanZ1OW1nTmY5bW94eE5xeUgwRGhRcGNQRGdGTDNZZkJQUmFIUkxfS3IyOGVsQ3gwNDgtZzhWUlgwYVNKMGU2SlhmcDJQdTNYM2wzSUlBSURJSWVhY0xjWF9GRnJPVUlPQjFJcGRPVFZQMDFkSjNJOHJoeEo2UmFGZlRodWJSS3V5YVBwdm9QQXl6SUgxTnNtMFJFVnc?oc=5
Issuer B,Company News,2026-04-21,Capital One quarterly profit misses estimates as bad loan provisions rise - Reuters,,Reuters,https://news.google.com/rss/articles/CBMixAFBVV95cUxNRHdFNjVLLUFZNFN3d2R6MnBTTXhIekxyLVo0MjkyMmxaZmdIMEMwUXotMlE4LTVxWWtESEoxXy1jemhXeXJkSVQ0aG5JS2txOG94V3RobmRyc2xJUF9Uem1ORG0xVnRVWmw5NUtfcjFSN0VrZmxfeFVoMFcyRy01QlpCQVBhOVJ4VjFIQXZkdFhmMW5Sdk56UXJmWDFsRnA2dXVGVGNFXzQ4MkFJc0dWOFBNWmxRVTlybUNkdk91NldFdkNu?oc=5
Issuer B,Company News,2026-04-21,"Capital One Boosts Provision for Bad Loans, Misses Estimates - Bloomberg.com",,Bloomberg.com,https://news.google.com/rss/articles/CBMirwFBVV95cUxOQzlhY1dlLWtnb19CWlk2Z1o1ZUN1V2tvWTRma2lOTk1YSE9TQTdsTmw0RTVYazI1SzVudUIyQWd1WFBaTmRsd3hyZWZOaVI5VGN0VnpqbTA2UHltV3ZUY2RER3JCVER1dEhiMm4xa2pYWjZkUFdUWDkxTUQyY3lQbzVXT1QtN0tSeU5xRm1DbzM0OVBYUEMwQURtLTFyTExRYTlueFpRVjBqbDhnNXlr?oc=5
Issuer B,Company News,2026-04-21,Capital One shares tumble on earnings miss - CNBC,,CNBC,https://news.google.com/rss/articles/CBMijgFBVV95cUxPOEx1RFJSSWlWczRLSEtFb1RpZWd5N0w0QlJvdlFnR2pDQWRxdThlV0hQdzBoRGJ0Qkw4OFMtMU9kOW5aMTVBN0M5QzgxVlZjUGI1cVRWSE5ldE1aVTFEbzJrT0hIMTlXVXpublZjZVFwaURCNGN6UFZyTUN5ZXBwNGhxbHhfejRmWGVXeVNB?oc=5
Issuer B,Company News,2026-04-21,Here's what Cramer wants to see from Capital One when the bank reports tonight - CNBC,,CNBC,https://news.google.com/rss/articles/CBMitgFBVV95cUxQRmpOUFJvZFIyQ0JPUVhsdC1hc3NLTk9LczRfbXR0amJYYVNzRzNwUDVKc292dWtSY0RHVVNWQ2dLdWJ1ekVaYjg2ZkNCdW9uU0R0TndJQnVyRFk5aHhXSDZsN1czTjFUQU5DcENXS3hKTnhFa0RUY19aN095dnctdU9ZX1RaVFdSWFdmbFBsQ2d1MldXWVJ5UlBjWWdwVWpWdkZZeGJfZGp4eEpsRjJjN2xxR2VKUQ?oc=5
Issuer B,Company News,2026-04-21,"Stocks making the biggest moves after hours: Adobe, United Airlines, Capital One and more - CNBC",,CNBC,https://news.google.com/rss/articles/CBMimAFBVV95cUxNeEZkZTBCUnRqRFp3WmFWamgtZkktZkFvRm8zUGt6OWV1ajZfall0UkM0dnhQaXk0ZDZidmU0YkdrODhmUmZnTkoxQ0liS2VZYTc1WlJKamFobEhsTzgzb01RVml0WmhOeHdoeG9DVW94MHBXOEpVWHhpLS1SbUtYMUdmcXpVaUc3cThsY1ppVnJ4Z2xLMnE5cw?oc=5
Issuer B,Company News,2026-04-21,Capital One sees opportunities. Investors want guidance. - American Banker,,American Banker,https://news.google.com/rss/articles/CBMijgFBVV95cUxOUDM3SUJ2RTVyNTI1azhxZy1KT05Ub2JpT0tHM1JwSzFyR3ByYjFMUDNIc0JLc3FjR2F0ZlpWcTR5SHRMemk5WlpndEdNRTNGdlpJb25YR2hSTXBVeEpuV1o2WWdyLWJVWjFQR1JSMXdqdl9icUg0dE5vQTc5QkNuaG9IWWZUV3pPRndvSURn?oc=5
Issuer B,Company News,2026-04-21,"Capital One Reports First Quarter 2026 Net Income of $2.2 Billion, or $3.34 Per Share - Business Wire",,Business Wire,https://news.google.com/rss/articles/CBMi3gFBVV95cUxPUndnM0xXLW5FWHUxV0VodlNwQmFKa2thejdFazhtREdfZl94RkJJQ0RONDFlMGtXZjdOTURkcDJuVWZZX2s2ZzViZnIyX0NsSmZnS2otU2hZV3p3MTFQaTliTG9mUm91Ql9URWtEMlNaNVF1dlc5QVREWlVXdHFfcGZUalBuemd2S1U0R1liM1JYNVFLZFF3N0d6YnZvbkdDQ05jMy0zZXpCazhSVjVrM3JjQ3lITnJ4TDVmNm5fd1lmeGpibllpSFpjVWZKLW5xSXc3dWtiQ1RjUHlkVFE?oc=5
Issuer B,Company News,2026-04-21,Capital One Q1 earnings rise less than expected amid Discover integration (COF:NYSE) - Seeking Alpha,,Seeking Alpha,https://news.google.com/rss/articles/CBMisAFBVV95cUxNZ3V5WWl0VTdLMTVpVkhxZ1hUZEhSMFVsSkVRdHJyaG5yaEY1MjBzQ3VMQWlGTklsNlVJSy1qNlhxVVBWcGFZUVplOEJjTmlGWGRvMmlKNXpYbUpSZjZkN0V6M2JQNjNKdWpOU0lYM1hEcGhEMmtfcHQ1Qk1ScmZGdHd0Nk1LZnZ5Y0kwYmdzYWR4ejEzUG50cHVsd3JuLXl3c2VmM0JyOWN4T0ZnZkx0ZA?oc=5
Issuer B,Company News,2026-04-21,Here's What Key Metrics Tell Us About Capital One (COF) Q1 Earnings - Yahoo Finance,,Yahoo Finance,https://news.google.com/rss/articles/CBMilAFBVV95cUxQeWNMUWVhTUNCNWlMQ3F6SS1sNjMtM0tHaUFJbDBaMnBXRU9QUVRSUVU0bEpYcU56WDR3Sy05Q0dJTEVfZGZRcDVHV3RnSXBOMGRuTEVYODU3c1RxWW1hTlJlRGFUVmwtTzR3MDVRRnJKUm9OUk9CcW1reWJlNVg5Vmg1R1piSk5BckxMcmIyQmlYSzJ3?oc=5
Issuer B,Company News,2026-04-21,Capital One falls 6% after missing on both top- and bottom-line in Q1 - Investing.com,,Investing.com,https://news.google.com/rss/articles/CBMiuwFBVV95cUxNWTJZUEhjX2J3cVd5akxyc09MX1B2d3dHZjZuZVdZVWdjbWVVeVVxRVczSGZHRnAxTWxKT2FqTUtobU5RM1JVOEs4UXd3NVZ0UXRpZUw4b0hyeGJjRnR5RExOSzhZaGsyT0ZQU1J6UlpNN2tXU0dreDJIWE56VldRUjNNbFEzM2JjLTRUQW4xNUlnVDcxVUpiTkRKTk80ZExDcGhHOEJKY2tPUVhGSWJaX1JaVFZUVm5Xam53?oc=5
Issuer B,Company News,2026-04-21,Capital One’s Q1 Shifts Attention From Spending to Strategy - PYMNTS.com,,PYMNTS.com,https://news.google.com/rss/articles/CBMiogFBVV95cUxNM1gyalRmX0Z1aHpQVHlmUTlkZllGckxFeVhKZ0Z0TmpDVXV1Q1VYOGJYenpVUWZ2MTNzWWdKbUt3UHRjZjdMVkRlWjJ3VHVLa3ZTeWJ0Q1UzaHg2STdYVjN3c0JlQVZlR1ZvWDZwcU5FZHk4dlNLZlZURnV6NXZOSHdFNFVHQzFyMXBhRHJVRkZDNTFhcDNKdlp5b1Vrc0lhMWc?oc=5
Issuer B,Company News,2026-04-21,Capital One (NYSE:COF) Misses Q1 CY2026 Sales Expectations - StockStory,,StockStory,https://news.google.com/rss/articles/CBMisAFBVV95cUxNcWkxUUNyNVdIYU5BNmdJeFdZbGJTN0hhcEJCSXNsYWFzVW8wM2xwVnBvcUVUc3Zvd25kZmdFekZhQ2N4b01PUEdEM1pUS1dkQzc1QjRRMDdSNVdiVWtvaHUzNFBlRThMVHNDQ2tUamNZYS1pMnkzRkFuNjFwNE05Ujk1SUhYdWNxdHVuNFcya0RhbkNpa2tkVmNpSEdidWlMVlFUSkMxbjM5am1OTmxNbQ?oc=5
